data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-24 18:59:28.741122,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153781556874086255,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND389001AAA,Godhra_DC (Gujarat),2018-09-24 18:59:28.741122,2018-09-25 03:01:38.784387,482.0,True,44,2018-09-25 01:58:48,44.35518168559221,60.0,40.0,53.7859,1.5,26.0,20.0,28.5089,1.3
training,2018-09-24 18:59:28.741122,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153781556874086255,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND389001AAA,Godhra_DC (Gujarat),2018-09-24 18:59:28.741122,2018-09-25 03:01:38.784387,482.0,True,66,2018-09-25 01:34:55,66.99820770202126,84.0,58.0,79.75710000000001,1.4482758620689655,23.0,18.0,25.9713,1.2777777777777777
training,2018-09-24 18:59:28.741122,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153781556874086255,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND389001AAA,Godhra_DC (Gujarat),2018-09-24 18:59:28.741122,2018-09-25 03:01:38.784387,482.0,True,88,2018-09-25 01:10:50,89.24631092761156,108.0,76.0,105.292,1.4210526315789471,24.0,18.0,25.5349,1.3333333333333333
training,2018-09-24 18:59:28.741122,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153781556874086255,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND389001AAA,Godhra_DC (Gujarat),2018-09-24 18:59:28.741122,2018-09-25 03:01:38.784387,482.0,False,108,2018-09-25 00:28:39,108.89858855424409,150.0,99.0,137.1662,1.5151515151515151,42.0,22.0,31.8742,1.9090909090909087
training,2018-09-24 18:59:28.741122,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153781556874086255,IND389001AAA,Godhra_DC (Gujarat),IND389151AAA,Dahod_DC (Gujarat),2018-09-25 03:01:38.784387,2018-09-25 04:52:21.283276,110.0,True,22,2018-09-25 04:06:58,23.914848774934946,38.0,19.0,26.3718,2.0,38.0,19.0,26.3718,2.0
training,2018-09-24 18:59:28.741122,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153781556874086255,IND389001AAA,Godhra_DC (Gujarat),IND389151AAA,Dahod_DC (Gujarat),2018-09-25 03:01:38.784387,2018-09-25 04:52:21.283276,110.0,True,44,2018-09-25 03:41:00,45.2994054194433,64.0,57.0,78.9519,1.1228070175438596,25.0,37.0,52.5802,0.6756756756756757
training,2018-09-24 18:59:28.741122,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153781556874086255,IND389001AAA,Godhra_DC (Gujarat),IND389151AAA,Dahod_DC (Gujarat),2018-09-25 03:01:38.784387,2018-09-25 04:52:21.283276,110.0,False,62,2018-09-25 03:22:54,62.44989687045624,82.0,50.0,67.94669999999999,1.64,18.0,28.0,38.3299,0.6428571428571429
test,2018-09-29 20:50:36.426786,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153825423642655923,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND389001AAA,Godhra_DC (Gujarat),2018-09-29 20:50:36.426786,2018-09-30 03:37:18.937488,406.0,True,22,2018-09-30 03:04:10,22.11337708058069,31.0,18.0,22.8911,1.7222222222222223,31.0,18.0,22.8911,1.7222222222222223
test,2018-09-29 20:50:36.426786,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153825423642655923,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND389001AAA,Godhra_DC (Gujarat),2018-09-29 20:50:36.426786,2018-09-30 03:37:18.937488,406.0,True,44,2018-09-30 02:34:07,44.120328800528654,61.0,39.0,52.4681,1.564102564102564,30.0,20.0,29.577,1.5
test,2018-09-29 20:50:36.426786,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153825423642655923,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND389001AAA,Godhra_DC (Gujarat),2018-09-29 20:50:36.426786,2018-09-30 03:37:18.937488,406.0,True,66,2018-09-30 01:48:10,66.28653425622232,107.0,57.0,77.90610000000001,1.8771929824561404,45.0,17.0,25.438,2.647058823529412
test,2018-09-29 20:50:36.426786,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153825423642655923,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND389001AAA,Godhra_DC (Gujarat),2018-09-29 20:50:36.426786,2018-09-30 03:37:18.937488,406.0,True,88,2018-09-30 01:12:11,88.37081868545414,143.0,75.0,103.3997,1.9066666666666667,35.0,17.0,25.4936,2.0588235294117645
test,2018-09-29 20:50:36.426786,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153825423642655923,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND389001AAA,Godhra_DC (Gujarat),2018-09-29 20:50:36.426786,2018-09-30 03:37:18.937488,406.0,False,107,2018-09-30 00:28:08,107.83791995937584,187.0,97.0,135.7255,1.927835051546392,44.0,22.0,32.3258,2.0
test,2018-09-29 20:50:36.426786,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153825423642655923,IND389001AAA,Godhra_DC (Gujarat),IND389151AAA,Dahod_DC (Gujarat),2018-09-30 03:37:18.937488,2018-09-30 05:32:50.149637,115.0,True,22,2018-09-30 04:58:08,23.15271506059177,32.0,19.0,25.7582,1.6842105263157894,32.0,19.0,25.7582,1.6842105263157894
test,2018-09-29 20:50:36.426786,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153825423642655923,IND389001AAA,Godhra_DC (Gujarat),IND389151AAA,Dahod_DC (Gujarat),2018-09-30 03:37:18.937488,2018-09-30 05:32:50.149637,115.0,True,44,2018-09-30 04:32:08,44.40224020079582,58.0,36.0,49.6919,1.6111111111111112,26.0,16.0,23.9337,1.625
test,2018-09-29 20:50:36.426786,thanos::sroute:0f0eca7d-26f1-4397-9673-7e2052ca605e,FTL,trip-153825423642655923,IND389001AAA,Godhra_DC (Gujarat),IND389151AAA,Dahod_DC (Gujarat),2018-09-30 03:37:18.937488,2018-09-30 05:32:50.149637,115.0,False,62,2018-09-30 04:04:11,62.4847852981878,85.0,50.0,68.00739999999999,1.7,27.0,13.0,18.3155,2.076923076923077
test,2018-09-29 00:45:15.997722,thanos::sroute:b9a4640c-2c2f-4715-b56e-5bfa3583af39,Carting,trip-153818191599746405,IND395023AAD,Surat_Central_I_4 (Gujarat),IND395004AAB,Surat_Central_D_3 (Gujarat),2018-09-29 00:45:15.997722,2018-09-29 02:11:13.676646,85.0,True,9,2018-09-29 01:39:55,9.797861139236728,26.0,10.0,10.8558,2.6,26.0,10.0,10.8558,2.6
test,2018-09-29 00:45:15.997722,thanos::sroute:b9a4640c-2c2f-4715-b56e-5bfa3583af39,Carting,trip-153818191599746405,IND395023AAD,Surat_Central_I_4 (Gujarat),IND395004AAB,Surat_Central_D_3 (Gujarat),2018-09-29 00:45:15.997722,2018-09-29 02:11:13.676646,85.0,False,15,2018-09-29 00:53:54,15.235883790530584,72.0,17.0,17.069200000000002,4.235294117647059,46.0,6.0,6.2134,7.666666666666667
training,2018-09-20 04:46:37.457370,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153741879745709374,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380054AAA,AMD_Memnagar (Gujarat),2018-09-20 04:46:37.457370,2018-09-20 07:31:25.382559,164.0,True,9,2018-09-20 07:00:43,9.72549881945571,27.0,12.0,13.0681,2.25,27.0,12.0,13.0681,2.25
training,2018-09-20 04:46:37.457370,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153741879745709374,IND382430AAB,Ahmedabad_East_H_1 (Gujarat),IND380054AAA,AMD_Memnagar (Gujarat),2018-09-20 04:46:37.457370,2018-09-20 07:31:25.382559,164.0,False,16,2018-09-20 06:48:22,16.22464723614245,40.0,16.0,18.7672,2.5,12.0,5.0,7.529100000000001,2.4
training,2018-09-20 04:46:37.457370,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153741879745709374,IND380054AAA,AMD_Memnagar (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-20 07:31:25.382559,2018-09-20 08:35:13.364488,63.0,True,9,2018-09-20 08:06:12,9.590476653682607,13.0,9.0,11.968,1.4444444444444444,13.0,9.0,11.968,1.4444444444444444
training,2018-09-20 04:46:37.457370,thanos::sroute:418b2f33-1b2d-450b-b84a-c3ea2780be72,Carting,trip-153741879745709374,IND380054AAA,AMD_Memnagar (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-20 07:31:25.382559,2018-09-20 08:35:13.364488,63.0,False,15,2018-09-20 07:46:14,15.940504312792852,33.0,16.0,18.7874,2.0625,19.0,10.0,9.4691,1.9
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,22,2018-09-19 21:04:08,22.361181770393703,34.0,28.0,28.3392,1.2142857142857142,34.0,28.0,28.3392,1.2142857142857142
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,44,2018-09-19 20:36:07,45.79509233100934,62.0,49.0,50.7759,1.2653061224489797,28.0,26.0,28.309,1.0769230769230769
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,66,2018-09-19 20:10:09,66.37061093069563,87.0,69.0,79.5985,1.2608695652173914,25.0,20.0,22.1179,1.25
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,88,2018-09-19 19:44:07,89.4136923728036,114.0,86.0,100.3841,1.3255813953488371,26.0,16.0,23.8751,1.625
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,110,2018-09-19 19:16:08,111.2428133393089,142.0,102.0,122.3805,1.392156862745098,27.0,15.0,21.9964,1.8
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,132,2018-09-19 18:52:08,133.33119497341983,166.0,119.0,146.6883,1.3949579831932772,24.0,17.0,24.3078,1.411764705882353
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,154,2018-09-19 18:30:10,154.80392104149942,187.0,135.0,169.88410000000002,1.385185185185185,21.0,16.0,23.1958,1.3125
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,176,2018-09-19 17:18:13,176.34585780580414,259.0,152.0,193.4748,1.7039473684210529,71.0,16.0,23.5907,4.4375
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,198,2018-09-19 16:18:10,198.1470479933616,319.0,175.0,219.5741,1.822857142857143,60.0,23.0,26.0993,2.608695652173913
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,220,2018-09-19 15:58:09,226.4620986527088,339.0,201.0,250.75,1.6865671641791045,20.0,26.0,30.9579,0.7692307692307693
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,242,2018-09-19 14:54:25,243.2352665320917,403.0,210.0,274.2583,1.9190476190476191,63.0,14.0,20.4791,4.5
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,264,2018-09-19 14:48:41,265.5948382978721,409.0,229.0,300.4801,1.7860262008733625,5.0,18.0,26.2218,0.2777777777777778
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,286,2018-09-19 14:41:58,287.156305090785,416.0,245.0,323.8203,1.697959183673469,6.0,16.0,23.3402,0.375
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,308,2018-09-19 14:34:00,308.26522288316886,424.0,263.0,348.6781,1.6121673003802282,7.0,17.0,24.8579,0.4117647058823529
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,330,2018-09-19 14:19:07,331.79479801185,439.0,284.0,377.9298,1.545774647887324,14.0,20.0,29.2517,0.7
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,352,2018-09-19 14:06:54,353.12100352994946,451.0,299.0,399.9353,1.508361204013378,12.0,15.0,22.0055,0.8
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,374,2018-09-19 13:52:44,375.6538192747878,465.0,316.0,423.5595,1.4715189873417722,14.0,16.0,23.6242,0.875
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,396,2018-09-19 13:22:08,396.1553047219972,496.0,332.0,446.1568,1.4939759036144578,30.0,15.0,22.5973,2.0
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,418,2018-09-19 13:01:35,419.0463716487544,516.0,349.0,470.0634,1.478510028653295,20.0,16.0,23.9066,1.25
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,440,2018-09-19 12:28:41,441.9818866271432,549.0,369.0,498.5004,1.4878048780487805,32.0,20.0,28.4371,1.6
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,462,2018-09-19 12:05:30,462.5244984511685,572.0,385.0,521.3652,1.4857142857142858,23.0,16.0,22.8648,1.4375
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,484,2018-09-19 11:39:26,484.7558795682068,598.0,403.0,546.5599,1.4838709677419355,26.0,17.0,25.1947,1.5294117647058822
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,506,2018-09-19 10:38:56,506.6808254793135,659.0,432.0,588.7262,1.525462962962963,60.0,29.0,42.1663,2.0689655172413794
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,528,2018-09-19 10:09:00,529.2402644158052,689.0,450.0,613.8893,1.531111111111111,29.0,17.0,25.1631,1.7058823529411764
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,550,2018-09-19 09:23:32,550.4942817619797,734.0,469.0,640.2365,1.5650319829424306,45.0,19.0,26.3472,2.3684210526315788
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,572,2018-09-19 08:19:27,579.9333786442085,798.0,497.0,679.6394,1.6056338028169015,64.0,28.0,38.9544,2.2857142857142856
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,594,2018-09-19 06:44:13,594.6045951731265,893.0,514.0,703.846,1.7373540856031129,95.0,17.0,24.2067,5.588235294117647
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,616,2018-09-19 05:57:18,616.7327411827891,940.0,534.0,731.2318,1.7602996254681649,46.0,20.0,27.3858,2.3
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,638,2018-09-19 05:07:51,643.1538494438482,990.0,554.0,760.7583000000001,1.787003610108303,49.0,21.0,29.5447,2.333333333333333
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,660,2018-09-19 04:02:13,661.613554081141,1055.0,572.0,784.6304,1.8444055944055944,65.0,18.0,23.8721,3.611111111111111
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,682,2018-09-19 02:52:07,683.1508796327297,1126.0,629.0,846.2935,1.790143084260731,70.0,56.0,61.6632,1.25
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,704,2018-09-19 02:18:07,707.7869291150772,1160.0,658.0,877.8875,1.762917933130699,34.0,29.0,31.594,1.1724137931034482
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,726,2018-09-19 01:36:08,726.5731437495841,1202.0,673.0,905.364,1.786032689450223,41.0,20.0,22.2846,2.05
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,748,2018-09-19 01:06:07,748.1639028888086,1232.0,689.0,921.8311,1.788098693759071,30.0,24.0,26.4017,1.25
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,770,2018-09-19 00:34:08,770.5439024928586,1264.0,715.0,949.1702,1.7678321678321678,31.0,25.0,27.3391,1.24
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,792,2018-09-19 00:00:07,792.453965095453,1298.0,728.0,963.1722,1.782967032967033,34.0,27.0,29.5835,1.2592592592592593
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,814,2018-09-18 23:36:09,814.1505810751036,1321.0,741.0,980.1819,1.782726045883941,23.0,17.0,24.0255,1.3529411764705883
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,836,2018-09-18 23:08:09,836.8766339218648,1349.0,759.0,1005.2298,1.77733860342556,28.0,17.0,25.0479,1.6470588235294117
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,858,2018-09-18 22:34:07,858.0698367595869,1384.0,774.0,1026.7274,1.7881136950904393,34.0,15.0,21.4976,2.2666666666666666
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,880,2018-09-18 22:02:07,882.0834172949013,1416.0,795.0,1054.0554,1.7811320754716982,32.0,20.0,27.328,1.6
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,902,2018-09-18 21:42:09,902.4957251484838,1435.0,810.0,1075.7343,1.771604938271605,19.0,15.0,21.6789,1.2666666666666666
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,True,924,2018-09-18 21:12:08,927.0912744443684,1466.0,831.0,1105.3102,1.7641395908543922,30.0,20.0,29.5759,1.5
training,2018-09-18 13:49:07.869540,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153727854786930560,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-18 13:49:07.869540,2018-09-19 22:19:29.095602,1950.0,False,932,2018-09-18 14:14:12,932.550150951054,1883.0,843.0,1120.1364,2.2336892052194544,417.0,12.0,14.8262,34.75
